id,label,predicted_label,response_id,error
5929,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-93ce27897e26a8bb,
10485,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-9272148912b8bbdf,
40380,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-b545489fd0dc226c,
52369,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-bd6c1d20b47f6423,
52439,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-9bf743f546dd4843,
60542,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-8c6f6bc1fe2eb7a9,
26654,OLAHRAGA,OLAHRAGA,chatcmpl-8a68fc87d8639096,
37318,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-9697ce3e6f8f1adf,
34177,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-af179bb9596deb2b,
44752,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-bfbbf9282eb7dbfb,
46222,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-87fa097a068734ea,
6869,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-a067bb2400659095,
50557,OLAHRAGA,OLAHRAGA,chatcmpl-adeeebc4dba2813b,
33613,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-8b18d048dac9f53a,
51854,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-b6cb64c76f3e8634,
58351,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-83cb730fd41dc2f6,
35933,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-ab18b01e2734d873,
9381,EKONOMI_BISNIS,TEKNOLOGI_DIGITAL,chatcmpl-a88ec5f467d39b56,
46458,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-ba1c759c55fedcb0,
29367,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-a691a7ab92008188,
36705,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-874a9838501be94a,
18243,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-b825d129084704d7,
24619,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-a3c38c182af125aa,
14773,HUKUM_KRIMINAL,TEKNOLOGI_DIGITAL,chatcmpl-a7d33fcc4c21d589,
42468,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-8947a647f3e6f935,
13779,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-a588cfe0262582c7,
37785,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-84d005c756378fcb,
7493,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-936c8447528cca7c,
5181,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-925765a30b57c574,
29555,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-bb2aa5c6ce3b09c4,
12918,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-8b1d8e46ea4e261b,
14625,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-abceeab27d23f559,
35661,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-8f123db370bd22d0,
8153,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-a7ec4eb867788db5,
58973,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-a45055fba5d87de6,
50635,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-beb8513c1b2a4437,
19191,OLAHRAGA,OLAHRAGA,chatcmpl-af9f730ede9eb299,
21879,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-97ed04db1245f90b,
22424,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-8dcb7d6665e8f4f6,
10311,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-911f4b97670d2e9b,
63332,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-8ace5b844acf19e9,
49955,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-a3073d9bfa9a7485,
30404,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-9ce3e08c407703fd,
34857,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-b1132a225c7b92de,
257,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-9a59555c8c438d7b,
25264,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-bff71c90fd270e43,
31169,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-81a6a6a49982f452,
7937,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-8b275f1ef4911e87,
11234,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-800d8a815fc590f5,
32402,POLITIK_PEMERINTAHAN,HUKUM_KRIMINAL,chatcmpl-aebce967426a3302,
44499,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-98eff75ee26916e0,
35938,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-a4d7fc2ce63ddbac,
45000,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-a6c3a7c57868c7d8,
21268,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-a4fcef70b6369fb8,
16459,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-85f8d6c423788ca0,
16069,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-81906332500880d3,
38293,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-ae8782a0520c84a0,
29276,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-8cc0804c4ca25cae,
44147,POLITIK_PEMERINTAHAN,EKONOMI_BISNIS,chatcmpl-91586be9f321c437,
35140,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-94dea72bb806dfba,
10015,HUKUM_KRIMINAL,BENCANA_LINGKUNGAN,chatcmpl-ba0d33b302ddfa9e,
29474,BENCANA_LINGKUNGAN,POLITIK_PEMERINTAHAN,chatcmpl-89c7faea908905cc,
57866,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-a2a93fec2fa6e3ab,
42527,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-89a58159b3a1dea9,
59477,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-847d5bc8a42f5b47,
63004,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-ac2fd692e6d3c6ad,
60312,POLITIK_PEMERINTAHAN,HUKUM_KRIMINAL,chatcmpl-a5b22eb2219d5d8c,
50272,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-93bfe4b8e7a80035,
40401,POLITIK_PEMERINTAHAN,BENCANA_LINGKUNGAN,chatcmpl-81dae20ab4973a66,
62595,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-9635257202a5dfee,
34992,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-ba766c9f93e4150b,
48578,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-86661f74069993bc,
38344,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-81a0d23f52749923,
61717,OLAHRAGA,OLAHRAGA,chatcmpl-a4c534ce0e5c7333,
34770,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-84ba748bd2656715,
60751,EKONOMI_BISNIS,POLITIK_PEMERINTAHAN,chatcmpl-b045ff61b501d38c,
60421,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-89824a77ec9d7ea8,
40119,OLAHRAGA,OLAHRAGA,chatcmpl-936a6cc53cf1456a,
4112,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-aa5b7d8a895011a3,
32121,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-b23af27cb52ae05d,
3805,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-abc184fa1b26e9bf,
9085,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-9db45a478fc30e48,
14569,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-9ce566276a795e71,
47688,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-aec2f0b84d70d5f5,
62910,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-a6195793ff541042,
29311,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-b1698b7987e50759,
21255,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-88ba3c939ef4a40c,
15044,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-9f1dbf4bc1109b73,
47773,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-80c9e26c9a13723b,
6563,HUKUM_KRIMINAL,POLITIK_PEMERINTAHAN,chatcmpl-914fe38dcfdff787,
58649,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-8636ee1273be452a,
60103,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-b1e6898c6c1b669e,
32873,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-9512295434497589,
49635,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-a75ab7ee57158905,
28957,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-ad87d6f365e31a72,
16519,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-b51aeb8dff5faa4f,
49019,TEKNOLOGI_DIGITAL,TEKNOLOGI_DIGITAL,chatcmpl-a600acde79130491,
26304,TEKNOLOGI_DIGITAL,TEKNOLOGI_DIGITAL,chatcmpl-9b26c12a67f624f2,
50606,POLITIK_PEMERINTAHAN,BENCANA_LINGKUNGAN,chatcmpl-8fbd275e4737d18a,
58348,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-928226a43a07b99c,
13010,HUKUM_KRIMINAL,BENCANA_LINGKUNGAN,chatcmpl-b0a7be0d49c7d6a2,
9125,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-8b8d6afcff243aaa,
12449,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-bb309b0324c35851,
14595,POLITIK_PEMERINTAHAN,EKONOMI_BISNIS,chatcmpl-b3f4c1fdf0cf997a,
9548,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-bf13cbe3097e1550,
52224,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-a164407a6656f789,
15765,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-b5b7fa4b30a54660,
47626,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-981eb880bb6b9c38,
47563,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-8a27147d4564d8fc,
52728,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-8a0955436a6b4d64,
53488,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-91f6ab43971750c8,
22097,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-99cf5096cff2e89c,
17996,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-987da824d39895af,
46020,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-aa1294100eb6c16b,
63351,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-b4f7ffde0122ea42,
54830,OLAHRAGA,OLAHRAGA,chatcmpl-acc266bf306c1cb2,
59626,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-8d04efb90c3ba225,
55860,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-a988b410decc8e0d,
26194,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-8f3eb36ccbc8cdd5,
62464,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-9b03ff100e1fd95b,
37844,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-93c72477cec31e24,
53052,BENCANA_LINGKUNGAN,EKONOMI_BISNIS,chatcmpl-bc06007f16d07c73,
7124,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-8f8c86f51b23f4f3,
49103,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-a03ffb8454e9da0f,
14730,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-a9aa97e499e96698,
61132,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-994d43b46f4f434b,
28964,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-98795c8f48e56844,
62553,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-b80fc3550e0824c9,
52413,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-a556ebd9fdf9fef7,
9347,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-9877b2b61a639dcc,
21876,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-b32d92f978e1f2a4,
14596,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-81875ab13333088e,
23455,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-ab74608216e5cd6d,
41979,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-8358dfc18373e7fe,
9452,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-96b47a7a98af0716,
20310,OLAHRAGA,OLAHRAGA,chatcmpl-a79d474d825c53cc,
13023,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-917c62065d33dce8,
43208,BENCANA_LINGKUNGAN,OLAHRAGA,chatcmpl-98eb7a9abc256e9a,
29344,EKONOMI_BISNIS,TEKNOLOGI_DIGITAL,chatcmpl-afde19dad34f14b9,
10046,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-939f05f3e9be81e3,
28967,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-9498198a44e238bf,
34750,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-b8919a83be9445b9,
34733,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-a717e43baeef3ff0,
23408,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-90b6b2b4755068e5,
44003,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-8dc157c889d39e1f,
37577,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-a80c23a2aea22079,
7685,OLAHRAGA,OLAHRAGA,chatcmpl-ac104500b934fbe0,
12208,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-b6ca4056c5cd2d7e,
62048,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-aceeaccac5ee2de5,
3637,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-9294b79cce507709,
34944,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-ab3820843a57c8af,
59661,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-8ef8ebb7986ca88f,
26313,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-9bf97a7a3e69dc16,
9162,EKONOMI_BISNIS,POLITIK_PEMERINTAHAN,chatcmpl-9c92d8b0c9816067,
49045,POLITIK_PEMERINTAHAN,HUKUM_KRIMINAL,chatcmpl-870aba96ecda82c3,
8701,OLAHRAGA,OLAHRAGA,chatcmpl-9762ccae4ea23b79,
37956,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-853493443d1383c2,
31362,HUKUM_KRIMINAL,POLITIK_PEMERINTAHAN,chatcmpl-a09f5db8c053d8c1,
18087,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-ac3ebb759c31f06c,
62131,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-bfaa5f2eb628d8df,
20898,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-88f910afe0effc53,
48773,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-82a7d48bd46ca56f,
31323,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-95c1a9ec772a4033,
44410,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-8690b787dd79dc44,
12386,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-9cb6314425913d66,
48870,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-90f5cfd98fb3b701,
50918,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-b77ad290cb53316e,
50393,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-beb3a3e733192c17,
17137,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-9f0ff172ec5a7d87,
9498,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-b202a45fc56bc762,
31307,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-865e7387f8902acd,
52287,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-ac9cb9733a9e91c2,
60099,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-80bcd5bbd0893752,
39387,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-8414001a7dfa38a0,
14890,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-b06de36eaaf5cc66,
40327,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-901db1b3af90743d,
62443,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-aa9b13fccfef43fb,
19199,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-bdf97481b4436a54,
58729,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-97c90d80962e2146,
16884,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-8fd2ef3fd785bd78,
8373,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-a352206d1f77d48b,
12022,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-83229d5525475f0c,
43745,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-8ef05a7f7d2b4771,
54064,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-af2761cced5eedfe,
28560,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-9f3e6659dffe757c,
37229,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-8363d90faef3aaa9,
58939,BENCANA_LINGKUNGAN,EKONOMI_BISNIS,chatcmpl-ae9a8a47e70027aa,
40500,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-be128432e941c906,
23986,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-bf18305cd6a0daf5,
103,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-aef5c7dab6c1dfc5,
17071,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-8e47a89cb1521221,
43091,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-ab4424e951b0013c,
40518,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-8cbd7c60ed8c304b,
25298,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-9e3cde73a29a0a0a,
28951,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-b333ff955c3559fe,
53049,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-a80fa4849634cd4b,
52914,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-b34d2c67afbcb776,
29325,OLAHRAGA,EKONOMI_BISNIS,chatcmpl-90dfd5352bf97908,
30844,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-bc247375b46c844e,
38054,BENCANA_LINGKUNGAN,EKONOMI_BISNIS,chatcmpl-8c6df232cf366860,
46225,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-afdba1a0b0c87850,
34608,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-b5f535a11730a619,
58137,BENCANA_LINGKUNGAN,EKONOMI_BISNIS,chatcmpl-9af50f729cfa7454,
6902,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-9cc2e58d62bec129,
31654,HUKUM_KRIMINAL,POLITIK_PEMERINTAHAN,chatcmpl-8e8eb0b70f15a532,
47737,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-a12ad766edaeac8d,
47007,OLAHRAGA,POLITIK_PEMERINTAHAN,chatcmpl-a5f94365d6c5696b,
35370,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-bed2aae41055db1e,
16664,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-93731dbb37b33a7b,
13599,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-802d2e24ede71d31,
5096,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-bed366e998ede19d,
28885,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-a1f46088b05fa0fb,
12965,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-a8dc9d41189a0eb5,
26168,POLITIK_PEMERINTAHAN,HUKUM_KRIMINAL,chatcmpl-802a57776f98f71a,
7688,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-ab8f5a9378cdc489,
13809,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-bbb3c9b82ec1adfb,
56386,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-8d05edacde212274,
6600,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-8a24b32d09a2bb4d,
49015,OLAHRAGA,BENCANA_LINGKUNGAN,chatcmpl-af4ea9f6b1af8cae,
51321,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-b30ee26e956e0d70,
6894,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-813760c108feb592,
45209,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-8e9e2d8e9a1afc9d,
45987,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-9a81a70f87d22bd4,
21438,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-b6bce81e113f1e2a,
47334,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-b1ba1dbed90990d4,
40999,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-a6ca5c6c0d95714b,
7088,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-a1a6ca7b370cbc79,
58430,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-95c381b1d22010e0,
59891,POLITIK_PEMERINTAHAN,BENCANA_LINGKUNGAN,chatcmpl-aae7ec06d7ae00ba,
316,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-9df7877624be41d7,
9226,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-9be2d6d663d0996d,
10622,TEKNOLOGI_DIGITAL,TEKNOLOGI_DIGITAL,chatcmpl-be55daa677064559,
15643,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-b80e649bb71748f5,
40915,BENCANA_LINGKUNGAN,EKONOMI_BISNIS,chatcmpl-963f1d7d7009078d,
61542,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-af61256fe6801bc3,
29074,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-a5d7501ce728ca6a,
63224,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-bab873ca03bd778f,
3812,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-aefe0d7a1e7d053f,
59821,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-80ad4ad76473f4aa,
4643,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-b812d2cff1b740cf,
23924,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-a942cac7c22bf486,
16794,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-897b8136fc460b45,
12359,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-9143e34f68a61a14,
31642,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-af955ec967ef4c28,
26942,TEKNOLOGI_DIGITAL,OLAHRAGA,chatcmpl-877d6efd31cd50d0,
23290,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-a6843626d3b4e083,
44508,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-b4ab83554785a4ec,
31828,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-9ea4d95aa3e486fc,
35060,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-b44a6c9de01ec1da,
43945,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-99d9439000b5d2c5,
33458,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-b9a680f4813aea53,
26831,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-8cb8fa836fcdfc20,
18276,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-8d3441b4c440ad95,
63022,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-9a6a968d4d4ed1ee,
38882,EKONOMI_BISNIS,EKONOMI_BISNIS,chatcmpl-afcbbfa74f44b83b,
61781,OLAHRAGA,OLAHRAGA,chatcmpl-809198f228261d0b,
9009,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-bff75571a4d43b0e,
10410,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-ad732671f852f0a0,
58195,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-abab4aae0f47f32c,
51390,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-b58cbfac17ab7264,
17405,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-9d24daa46482eb2e,
44792,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-b658d0c9fad57228,
44300,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-b7644b1f34c4b147,
32103,POLITIK_PEMERINTAHAN,POLITIK_PEMERINTAHAN,chatcmpl-bbfa34754832d335,
48190,HUKUM_KRIMINAL,HUKUM_KRIMINAL,chatcmpl-abe1f76f2f4ab11b,
34792,BENCANA_LINGKUNGAN,BENCANA_LINGKUNGAN,chatcmpl-aa5e541ee6190e6d,
62957,BENCANA_LINGKUNGAN,EKONOMI_BISNIS,chatcmpl-8846f463b87bed95,
